File Name,Estimated Area,Segmented Image Path,Clicked Points
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2022-06-20.jpg,0.041100000000000005,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2022-06-20_segmented.jpg,"[[54.08080585694415, 66.28224213298782], [54.08080585694415, 61.54558982683984], [50.145740921879224, 57.17329545454546], [47.95959373573203, 53.89407467532468], [44.89898767512598, 50.61485389610391], [40.96392274006104, 49.74039502164503], [39.21500499114329, 47.1170183982684], [40.96392274006104, 44.93087121212122], [42.27561105174935, 40.339962121212125], [45.33621711235541, 40.339962121212125], [47.95959373573203, 40.99580627705629], [51.45742923356754, 44.05641233766235], [53.206346982485286, 47.99147727272728], [54.08080585694415, 44.27502705627707], [57.36002663616493, 44.27502705627707], [60.63924741538571, 45.58671536796538], [61.076476852615144, 49.74039502164503], [61.950935727074025, 53.01961580086581], [64.1370829132212, 56.298836580086586], [68.29076256690087, 58.484983766233775], [64.79292706906537, 61.764204545454554], [59.764788540926844, 64.60619588744589], [56.9227971989355, 66.13649891774892], [54.08080585694415, 66.28224213298782]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2023-08-13.jpg,0.03990490196078431,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2023-08-13_segmented.jpg,"[[55.44588520000506, 67.90016233766232], [56.10822286234272, 64.14691558441558], [55.44588520000506, 60.614448051948045], [51.471859225979095, 57.30275974025973], [47.49783325195312, 53.54951298701298], [42.64069039481026, 50.679383116883116], [40.212118966238826, 48.69237012987013], [43.96536571948558, 45.601461038961034], [47.49783325195312, 42.95211038961038], [50.58874234286221, 43.835227272727266], [52.79653455065442, 46.70535714285714], [54.56276831688819, 44.71834415584415], [57.212118966238826, 44.27678571428571], [62.06926182338169, 46.48457792207792], [63.17315792727779, 50.458603896103895], [63.835495589615455, 55.09496753246753], [67.36796312208298, 56.198863636363626], [70.01731377143363, 58.406655844155836], [66.4848462389661, 61.93912337662337], [61.1861449402648, 65.91314935064935], [58.09523584935571, 67.67938311688312], [55.44588520000506, 67.90016233766232]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2019-06-25.jpg,0.044300000000000006,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2019-06-25_segmented.jpg,"[[52.331888108026405, 69.19710497835499], [54.518035294173586, 64.60619588744589], [53.206346982485286, 60.23390151515152], [49.052667328805626, 56.298836580086586], [45.55483183097013, 53.675459956709965], [41.83838161451992, 50.833468614718626], [39.21500499114329, 47.33563311688313], [42.9314552075935, 44.05641233766235], [44.243143519281816, 42.3074945887446], [46.866520142658445, 42.3074945887446], [50.145740921879224, 43.40056818181819], [52.76911754525584, 47.33563311688313], [54.08080585694415, 44.493641774891785], [57.36002663616493, 44.493641774891785], [59.764788540926844, 44.93087121212122], [62.38816516430346, 46.89840367965368], [61.950935727074025, 50.61485389610391], [61.950935727074025, 55.42437770562771], [65.01154178768009, 57.6105248917749], [70.03968031581861, 58.70359848484849], [68.50937728551558, 61.1083603896104], [62.82539460153289, 65.04342532467533], [56.70418248032078, 68.54126082251082], [52.331888108026405, 69.19710497835499]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2019-09-13.jpg,0.04238039215686275,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2019-09-13_segmented.jpg,"[[56.10822286234272, 68.26812545974533], [56.10822286234272, 63.190203381823245], [53.01731377143364, 58.995398187018054], [48.822508576628444, 55.46293065455052], [45.29004104416091, 52.813580005199874], [39.54978130390118, 49.722670914290774], [42.199131953251815, 45.30708649870637], [46.17315792727779, 43.98241117403104], [50.14718390130377, 43.76163195325182], [52.35497610909598, 46.19020338182325], [55.00432675844663, 43.98241117403104], [58.978352732472594, 43.98241117403104], [62.51082026494013, 45.74864494026481], [63.17315792727779, 49.28111247273233], [62.06926182338169, 52.37202156364143], [63.17315792727779, 55.02137221299208], [66.4848462389661, 56.3460475376674], [69.13419688831675, 58.77461896623883], [67.14718390130378, 62.52786571948559], [61.627703381823245, 65.17721636883624], [59.419911174031036, 67.38500857662845], [56.10822286234272, 68.26812545974533]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2019-08-10.jpg,0.042199999999999994,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2019-08-10_segmented.jpg,"[[52.55050282664112, 68.54126082251082], [54.518035294173586, 62.857278138528144], [51.02019979633809, 58.047754329004334], [48.61543789157619, 54.768533549783555], [45.1176023937407, 52.36377164502165], [40.74530802144632, 49.303165584415595], [40.08946386560217, 47.1170183982684], [43.587299363437666, 44.7122564935065], [47.95959373573203, 42.74472402597404], [51.23881451495281, 44.05641233766235], [52.76911754525584, 47.55424783549785], [54.955264731403034, 44.93087121212122], [57.57864135477965, 44.93087121212122], [59.764788540926844, 45.36810064935065], [61.950935727074025, 47.1170183982684], [62.82539460153289, 50.17762445887446], [61.73232100845931, 54.33130411255412], [63.26262403876234, 57.17329545454546], [66.3232300993684, 58.047754329004334], [69.8210655972039, 59.35944264069265], [66.76045953659784, 62.63866341991343], [62.38816516430346, 65.9178841991342], [57.36002663616493, 68.32264610389612], [52.55050282664112, 68.54126082251082]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2020-07-19.jpg,0.04500000000000001,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2020-07-19_segmented.jpg,"[[52.76911754525584, 68.03115925644383], [54.955264731403034, 62.49291916223832], [51.89465867079697, 58.33923950855867], [47.522364298502595, 54.18555985487902], [44.243143519281816, 50.90633907565824], [39.65223442837272, 47.62711829643746], [40.5266933028316, 45.22235639167555], [45.33621711235541, 41.94313561245477], [49.052667328805626, 41.94313561245477], [51.23881451495281, 45.00374167306083], [53.4249617011, 47.40850357782274], [54.29942057555887, 42.81759448691365], [57.141411917550215, 43.910668079987246], [60.420632696770994, 45.44097111029028], [61.295091571229875, 48.06434773366689], [60.63924741538571, 51.99941266873183], [62.82539460153289, 54.18555985487902], [65.01154178768009, 56.80893647825564], [70.25829503443333, 58.12062478994395], [66.97907425521255, 62.49291916223832], [63.69985347599177, 64.6790663483855], [59.764788540926844, 67.30244297176213], [55.8297236058619, 68.39551656483573], [52.76911754525584, 68.03115925644383]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2022-07-10.jpg,0.042199999999999994,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2022-07-10_segmented.jpg,"[[53.4249617011, 68.61413128345043], [54.08080585694415, 63.80460747392663], [52.11327338941169, 58.99508366440283], [48.83405261019091, 54.18555985487902], [44.243143519281816, 50.469109638428804], [40.08946386560217, 47.845733015052176], [40.5266933028316, 45.44097111029028], [43.80591408205238, 43.25482392414308], [48.396823172961476, 42.1617503310695], [51.02019979633809, 43.910668079987246], [52.76911754525584, 47.40850357782274], [53.862191138329436, 44.34789751721668], [56.9227971989355, 44.34789751721668], [59.327559103697396, 45.22235639167555], [61.076476852615144, 46.53404470336386], [61.950935727074025, 49.59465076396992], [61.950935727074025, 53.31110098042014], [63.26262403876234, 55.71586288518205], [67.6349184110567, 57.464780634099796], [71.78859806473636, 57.464780634099796], [68.07214784828615, 61.39984556916473], [63.69985347599177, 64.46045162977079], [58.89032966646796, 67.0838282531474], [56.485567761706065, 68.39551656483573], [53.4249617011, 68.61413128345043]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2020-08-31.jpg,0.041299999999999996,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2020-08-31_segmented.jpg,"[[52.76911754525584, 67.52105769037685], [54.518035294173586, 62.49291916223832], [50.801585077723374, 58.55785422717339], [47.95959373573203, 55.934477603796765], [45.33621711235541, 51.562183231502395], [40.5266933028316, 50.250494919814074], [38.99639027252857, 48.28296245228161], [40.08946386560217, 45.87820054751971], [44.0245288006671, 43.25482392414308], [47.95959373573203, 42.1617503310695], [51.45742923356754, 43.69205336137253], [52.76911754525584, 46.75265942197858], [54.29942057555887, 44.5665122358314], [58.015870792009096, 44.5665122358314], [60.20201797815628, 46.971274140593295], [59.98340325954156, 51.34356851288767], [60.20201797815628, 54.62278929210845], [63.48123875737706, 57.027551196870355], [67.6349184110567, 58.7764689457881], [68.29076256690087, 61.18123085055001], [63.91846819460649, 64.24183691115607], [58.015870792009096, 66.64659881591797], [56.04833832447662, 68.176901846221], [52.76911754525584, 67.52105769037685]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2019-06-18.jpg,0.0409,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2019-06-18_segmented.jpg,"[[52.11327338941169, 67.95828712760628], [54.955264731403034, 64.02322219254135], [53.64357641971472, 60.52538669470585], [50.58297035910866, 56.59032175964092], [47.522364298502595, 53.96694513626429], [42.49422577036407, 51.124953794272955], [38.777775553913855, 47.845733015052176], [40.96392274006104, 45.22235639167555], [43.36868464482295, 43.69205336137253], [46.64790542404373, 41.72452089384005], [50.145740921879224, 42.81759448691365], [51.676043952182255, 45.659585828904994], [54.08080585694415, 47.62711829643746], [54.08080585694415, 44.5665122358314], [56.9227971989355, 44.5665122358314], [59.54617382231211, 46.315429984749144], [59.764788540926844, 48.93880660812577], [59.10894438508268, 51.34356851288767], [62.38816516430346, 55.06001872933789], [66.10461538075367, 57.464780634099796], [68.50937728551558, 59.213698383017544], [64.79292706906537, 62.71153388085304], [60.85786213400043, 66.8652135345327], [55.611108887247184, 68.39551656483573], [52.11327338941169, 67.95828712760628]]"
C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Data/Sentinel-s004/RGB\RGB_2020-08-15.jpg,0.04340000000000001,C:/Users/cmeri/OneDrive - Dartmouth College/Math_76/FinalProject/Math76_FinalProject/Output\RGB_2020-08-15_segmented.jpg,"[[53.4249617011, 68.61413128345043], [54.73665001278832, 63.658863216251525], [52.331888108026405, 60.16102771841603], [49.052667328805626, 56.22596278335109], [46.64790542404373, 53.60258615997447], [43.15006992620822, 51.197824255212566], [38.777775553913855, 47.91860347599179], [42.49422577036407, 45.07661213400044], [46.21067598681428, 42.89046494785326], [50.145740921879224, 43.546309103697425], [51.89465867079697, 45.95107100845932], [53.64357641971472, 47.26275932014764], [53.64357641971472, 44.857997415385725], [56.70418248032078, 44.857997415385725], [58.89032966646796, 45.732456289844606], [61.076476852615144, 47.91860347599179], [62.38816516430346, 50.97920953659785], [61.950935727074025, 54.914274471662786], [64.57431235045064, 57.10042165780997], [68.94660672274502, 58.84933940672772], [67.6349184110567, 61.90994546733378], [62.82539460153289, 65.40778096516928], [57.36002663616493, 68.90561646300478], [53.4249617011, 68.61413128345043]]"
