File Name,Estimated Area,Segmented Image Path,Clicked Points
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.058877227722772284,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.0588772277227722,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-19.jpg,0.1117960396039604,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-19_segmented.jpg,"[[46.760631974125324, 71.68470136634198], [39.76496097845433, 67.74963643127705], [35.61128132477467, 63.5959567775974], [32.987904701398044, 58.78643296807359], [32.332060545553894, 48.73015591179653], [62.28227699577035, 55.72582690746753], [64.68703890053226, 51.79076197240259], [63.15673587022922, 46.98123816287878], [60.53335924685259, 42.827558509199136], [60.314744528237874, 36.487731669372295], [60.09612980962316, 31.02236370400432], [58.78444149793484, 28.617601799242422], [57.909982623475976, 22.93361911525973], [55.28660600009935, 18.779939461580085], [53.5376882511816, 14.407645089285708], [51.1329263464197, 18.342710024350637], [45.66755838105173, 20.966086647727266], [40.85803457152792, 25.55699573863636], [36.48574019923354, 29.054831236471856], [32.76928998278333, 36.487731669372295], [31.457601671095013, 44.139246820887436], [50.47708219057554, 67.74963643127705], [54.19353240702575, 62.06565374729437], [59.44028565377901, 57.91197409361472], [46.760631974125324, 71.68470136634198]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.0588772277227722,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2019-06-05.jpg,0.11825940594059406,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2019-06-05_segmented.jpg,"[[46.32340253689589, 66.8743235930736], [39.5463462598396, 63.376488095238095], [35.61128132477467, 59.222808441558435], [32.332060545553894, 53.320211038961034], [32.55067526416861, 46.105925324675326], [35.392666606159956, 37.798566017316006], [40.42080513429848, 33.86350108225108], [45.23032894382229, 30.36566558441558], [48.946779160272506, 30.147050865800864], [52.225999939493285, 28.616747835497833], [51.78877050226385, 22.058306277056275], [51.35154106503442, 15.93709415584415], [49.38400859750195, 9.378652597402592], [54.6307618442552, 20.74661796536796], [55.28660600009935, 24.900297619047606], [56.379679593172945, 33.86350108225108], [57.035523749017095, 40.20332792207792], [59.44028565377901, 45.66869588744588], [61.845047558540905, 48.07345779220779], [56.16106487455823, 51.134063852813846], [53.97491768841103, 55.50635822510822], [51.570155783649135, 59.44142316017316], [48.946779160272506, 61.846185064935064], [60.75197396546732, 41.51501623376623], [61.189203402696755, 34.956574675324674], [62.719506432999786, 32.77042748917748], [70.15240686590022, 43.701163419913414], [63.81258002607337, 44.79423701298701], [65.56149777499112, 36.26826298701299], [68.84071855421192, 39.54748376623377], [46.32340253689589, 66.8743235930736]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.0588772277227722,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2019-06-25.jpg,0.08331683168316832,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2019-06-25_segmented.jpg,"[[57.035523749017095, 50.26045894209956], [50.695696909190254, 57.25612993777056], [47.19786141135476, 62.284268465909086], [46.54201725551061, 66.87517755681819], [35.82989604338939, 59.44227712391775], [32.987904701398044, 54.414138595779214], [34.518207731701075, 42.17171435335497], [40.85803457152792, 34.73881392045455], [48.07232028581364, 31.8968225784632], [50.695696909190254, 33.864355045995666], [53.5376882511816, 38.45526413690476], [47.63509084858419, 3.03967972132034], [51.35154106503442, 17.686865868506487], [51.1329263464197, 23.808077989718612], [51.78877050226385, 27.305913487554108], [58.34721206070541, 24.68253686417748], [53.756302969796316, 14.407645089285708], [52.00738522087857, 8.286432968073584], [56.81690903040238, 30.147904829545453], [57.909982623475976, 39.54833772997836], [60.75197396546732, 45.01370569534632], [40.202190415683766, 64.25180093344156], [57.035523749017095, 50.26045894209956]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.0588772277227722,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-19.jpg,0.1117960396039604,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-19_segmented.jpg,"[[46.760631974125324, 71.68470136634198], [39.76496097845433, 67.74963643127705], [35.61128132477467, 63.5959567775974], [32.987904701398044, 58.78643296807359], [32.332060545553894, 48.73015591179653], [62.28227699577035, 55.72582690746753], [64.68703890053226, 51.79076197240259], [63.15673587022922, 46.98123816287878], [60.53335924685259, 42.827558509199136], [60.314744528237874, 36.487731669372295], [60.09612980962316, 31.02236370400432], [58.78444149793484, 28.617601799242422], [57.909982623475976, 22.93361911525973], [55.28660600009935, 18.779939461580085], [53.5376882511816, 14.407645089285708], [51.1329263464197, 18.342710024350637], [45.66755838105173, 20.966086647727266], [40.85803457152792, 25.55699573863636], [36.48574019923354, 29.054831236471856], [32.76928998278333, 36.487731669372295], [31.457601671095013, 44.139246820887436], [50.47708219057554, 67.74963643127705], [54.19353240702575, 62.06565374729437], [59.44028565377901, 57.91197409361472], [46.760631974125324, 71.68470136634198]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.0588772277227722,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2019-06-05.jpg,0.11825940594059406,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2019-06-05_segmented.jpg,"[[46.32340253689589, 66.8743235930736], [39.5463462598396, 63.376488095238095], [35.61128132477467, 59.222808441558435], [32.332060545553894, 53.320211038961034], [32.55067526416861, 46.105925324675326], [35.392666606159956, 37.798566017316006], [40.42080513429848, 33.86350108225108], [45.23032894382229, 30.36566558441558], [48.946779160272506, 30.147050865800864], [52.225999939493285, 28.616747835497833], [51.78877050226385, 22.058306277056275], [51.35154106503442, 15.93709415584415], [49.38400859750195, 9.378652597402592], [54.6307618442552, 20.74661796536796], [55.28660600009935, 24.900297619047606], [56.379679593172945, 33.86350108225108], [57.035523749017095, 40.20332792207792], [59.44028565377901, 45.66869588744588], [61.845047558540905, 48.07345779220779], [56.16106487455823, 51.134063852813846], [53.97491768841103, 55.50635822510822], [51.570155783649135, 59.44142316017316], [48.946779160272506, 61.846185064935064], [60.75197396546732, 41.51501623376623], [61.189203402696755, 34.956574675324674], [62.719506432999786, 32.77042748917748], [70.15240686590022, 43.701163419913414], [63.81258002607337, 44.79423701298701], [65.56149777499112, 36.26826298701299], [68.84071855421192, 39.54748376623377], [46.32340253689589, 66.8743235930736]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.0588772277227722,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2019-06-25.jpg,0.08331683168316832,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2019-06-25_segmented.jpg,"[[57.035523749017095, 50.26045894209956], [50.695696909190254, 57.25612993777056], [47.19786141135476, 62.284268465909086], [46.54201725551061, 66.87517755681819], [35.82989604338939, 59.44227712391775], [32.987904701398044, 54.414138595779214], [34.518207731701075, 42.17171435335497], [40.85803457152792, 34.73881392045455], [48.07232028581364, 31.8968225784632], [50.695696909190254, 33.864355045995666], [53.5376882511816, 38.45526413690476], [47.63509084858419, 3.03967972132034], [51.35154106503442, 17.686865868506487], [51.1329263464197, 23.808077989718612], [51.78877050226385, 27.305913487554108], [58.34721206070541, 24.68253686417748], [53.756302969796316, 14.407645089285708], [52.00738522087857, 8.286432968073584], [56.81690903040238, 30.147904829545453], [57.909982623475976, 39.54833772997836], [60.75197396546732, 45.01370569534632], [40.202190415683766, 64.25180093344156], [57.035523749017095, 50.26045894209956]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.0588772277227722,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2019-08-31.jpg,0.10260594059405942,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2019-08-31_segmented.jpg,"[[45.88617309966644, 69.2790854978355], [40.42080513429848, 64.46956168831169], [35.17405188754524, 61.40895562770562], [33.862363575856925, 56.59943181818181], [35.61128132477467, 46.105925324675326], [39.327731541224885, 37.798566017316006], [41.951108164601514, 31.45873917748918], [44.57448478797814, 27.96090367965367], [50.0398527533461, 25.774756493506487], [57.035523749017095, 30.147050865800864], [51.1329263464197, 14.406791125541119], [54.19353240702575, 14.625405844155836], [58.34721206070541, 22.27692099567099], [61.40781812131147, 38.23579545454545], [62.28227699577035, 44.79423701298701], [62.28227699577035, 49.385146103896105], [59.87751509100844, 54.63189935064935], [53.100458813952166, 60.97172619047619], [47.416476129969475, 64.6881764069264], [45.88617309966644, 69.2790854978355]]"
/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Data/Sentinel-s001/RGB/RGB_2021-09-02.jpg,0.0588772277227722,/Users/joshuapiesner/Documents/GitHub/Math76_FinalProject/Output/RGB_2021-09-02_segmented.jpg,"[[60.750834791175215, 55.06912878787878], [44.57334561368604, 26.430600649350637], [43.69888673922717, 69.71631493506493], [34.95429799463842, 55.943587662337656], [35.61014215048258, 41.077786796536785], [60.750834791175215, 55.06912878787878]]"
